OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area,stop_id,stop_name,stop_lat,stop_lon
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0639",AZALEA GARDEN & VIRGINIA BEACH,36.857022,-76.232564
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0640",AZALEA GARDEN & VILLAGE,36.862216,-76.234205
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0641",AZALEA GARDEN & PRINCESS ANNE,36.866156,-76.235118
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0685",AZALEA GARDEN & PRINCESS ANNE,36.86627,-76.235243
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0686",AZALEA GARDEN & VILLAGE,36.86129,-76.233844
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0688",VIRGINIA BEACH & AZALEA GARDEN,36.855881,-76.233096
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0689",VIRGINIA BEACH & KINGWOOD,36.855228,-76.236696
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0690",VIRGINIA BEACH & INGLESIDE,36.854454,-76.24075
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0993",PRINCESS ANNE & CROMWELL,36.861384,-76.247618
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0994",PRINCESS ANNE & INGLESIDE,36.862407,-76.245401
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0995",PRINCESS ANNE & ARKANSAS,36.863345,-76.243372
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"0997",BALLENTINE & HOLLISTER,36.85546,-76.248711
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"1188",PRINCESS ANNE & NEVADA,36.864394,-76.24089
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"1190",PRINCESS ANNE & AZALEA GARDEN,36.866623,-76.235142
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"1192",PRINCESS ANNE & JUNIPER,36.867058,-76.231113
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"2139",BALLENTINE & MAPLETON,36.854279,-76.248393
"79","51","710","980200","51710980200","9802",Census Tract,G5020,S,2225448,23799,"+36.8584611","-076.2351640","INGLESIDE, POPLAR HALLS",0.0642488502036297,0.000227285212496894,"2341",BALLENTINE & PRINCESS ANNE,36.859053,-76.249399
"80","51","710","980300","51710980300","9803",Census Tract,G5020,S,5009638,1072800,"+36.8936204","-076.2010510","AZALEA, AIRPORT",0.123954332990772,0.00061490235184043,"6130",IKEA & RING ROAD,36.874612,-76.200851
